current_age,retirement_age,birth_month,gender,yearly_income,total_debt,credit_score,num_credit_cards,Credit_limit,Debit_limit,Debit (Prepaid)_limit,Credit_expires,Debit_expires,Debit (Prepaid)_expires,has_chip,Automotive & Transportation Services,Clothing & Fashion,Digital Goods & Computers,Electronics & Appliances,Freight & Trucking,Hotels & Accommodation,Legal & Financial Services,Machinery & Tools,Medical & Healthcare Services,Movies & Theaters,Postal Services - Government Only,Rail & Bus Transport,Restaurants & Eating Places,Retail Stores,Sports & Recreational Activities,Steel & Metal Products,Telecommunications & Media,Utilities & Home Services
41,67,5,1,49967.0,58582.0,712,4,0.0,78416.0,58.0,0.0,2021.0,2013.0,0,8783.23,1055.56,222.71,567.4200000000001,123.34,631.18,734.03,1947.78,19146.3,2542.25,51.04,1252.38,1438.38,49210.53,692.78,87.69,7057.95,5075.4
24,59,7,1,2370.0,4397.0,581,1,0.0,840.0,0.0,0.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
38,66,10,1,69566.0,50003.0,791,4,62900.0,34572.0,0.0,2019.0,2024.0,0.0,0,1608.11,556.79,0.0,98.69,557.38,1940.98,122.82,1469.28,6805.76,2386.59,438.43,808.92,1236.28,8997.42,1060.82,12.620000000000005,9011.17,4230.24
19,62,1,1,64585.0,121851.0,665,1,0.0,31916.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
61,62,12,1,46954.0,69753.0,578,4,18500.0,26823.0,0.0,2022.0,2024.0,0.0,1,2231.71,603.79,0.0,306.79,68.26,0.0,169.31,302.93,4027.13,864.3,48.65,7493.66,4229.09,6956.11,0.0,0.0,4207.59,405.68
18,70,2,1,48491.0,158871.0,588,1,0.0,10522.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
92,67,6,1,56099.0,933.0,751,6,14000.0,99251.0,20.0,2010.0,2024.0,2022.0,1,11067.82,1140.88,250.01,222.09,0.0,435.87,763.94,468.19,11630.46,641.94,0.0,167.45,3524.1,24944.45,158.06,0.0,9420.34,3572.32
44,62,5,1,51454.0,151162.0,698,4,26700.0,2572.0,0.0,2022.0,2023.0,0.0,1,2574.02,1198.3799999999999,0.0,80.91,159.04,31.31,6166.82,1316.13,2585.15,188.22,190.52,537.1,1215.08,5784.14,1390.67,202.11,5406.18,6249.93
68,65,12,1,50184.0,27778.0,732,4,15100.0,84992.0,0.0,2020.0,2023.0,0.0,0,5235.2,587.88,0.0,215.42,0.0,495.42999999999995,374.76,3591.8,3593.8,321.37,15.48,2697.25,332.67,9860.01,0.0,1654.3999999999999,8944.22,2568.81
50,57,3,1,42886.0,60474.0,604,1,0.0,2174.0,0.0,0.0,2020.0,0.0,1,1536.65,587.58,207.73,71.67,55.55,10.72,269.82,455.9,5063.2,643.77,24.19,35.44,802.35,8328.62,673.51,677.4100000000001,2594.41,3628.82
28,70,9,1,74644.0,204251.0,792,3,16100.0,3313.0,65.0,2020.0,2020.0,2024.0,0,910.64,325.01,0.0,0.0,19.36,0.0,0.0,0.0,740.17,2248.61,19.69,28.009999999999998,1694.4,3310.84,183.8,0.0,446.88,424.32
41,67,11,1,34954.0,45456.0,772,3,0.0,44479.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
70,64,4,1,26858.0,11245.0,712,2,8800.0,23432.0,0.0,2022.0,2020.0,0.0,1,1507.82,101.82000000000001,117.83,0.0,66.19,0.0,0.0,65.74,1757.14,491.48,11.69,0.0,35.1,4575.72,137.65,0.0,5113.44,1919.68
36,70,8,1,49993.0,52978.0,767,3,0.0,91542.0,0.0,0.0,2023.0,0.0,0,6809.22,2003.84,527.73,705.25,240.05,758.84,6491.84,1574.21,5538.17,6762.25,328.59,2318.15,4306.91,7654.16,304.13,1171.99,6477.5,3151.91
51,65,12,1,50936.0,88447.0,681,3,0.0,21492.0,0.0,0.0,2024.0,0.0,1,3711.5299999999997,1518.47,0.0,133.82,35.86,1295.39,250.23,2392.85,3427.0099999999998,777.76,12.03,1387.6599999999999,3998.73,10507.6,592.8100000000001,386.44999999999993,5252.11,4165.25
51,67,2,1,33178.0,92366.0,671,2,2400.0,13404.0,0.0,2024.0,2022.0,0.0,1,3128.3,708.01,147.55,824.65,329.04,669.25,1147.76,451.98,2861.15,235.77,113.13,0.0,17394.68,6134.39,154.29999999999998,115.01999999999998,6897.43,3928.76
36,65,3,1,58225.0,101148.0,685,3,12600.0,55451.0,0.0,2021.0,2023.0,0.0,1,5118.24,790.51,0.0,493.01,552.5600000000001,3228.34,0.0,2868.45,3959.93,1321.63,0.0,696.58,2525.17,9598.53,14.03,1274.3400000000001,7614.34,3399.52
18,67,1,0,69149.0,89214.0,776,1,0.0,25845.0,0.0,0.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
59,63,11,0,58959.0,109358.0,598,2,11500.0,21439.0,0.0,2020.0,2023.0,0.0,1,5194.97,1281.68,0.0,313.22,98.46000000000001,16.12999999999999,0.0,1049.67,2042.77,959.69,124.37,2515.86,2719.6,7123.37,118.11,287.62,6653.0,3128.86
21,72,6,1,65058.0,157708.0,746,1,18800.0,0.0,0.0,2021.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
57,69,5,1,48750.0,117616.0,716,5,53600.0,23452.0,0.0,2024.0,2022.0,0.0,0,3208.56,246.51999999999998,0.0,635.51,316.78,496.29999999999995,4523.16,1954.6599999999999,2450.4,386.08,31.419999999999998,291.76,967.76,8294.95,8.09,357.01,4061.94,2936.43
43,69,12,1,25109.0,92.0,850,3,5500.0,18963.0,0.0,2023.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
56,65,11,1,27861.0,108313.0,782,5,5700.0,39918.0,46.0,2022.0,2024.0,2021.0,1,1062.07,418.81,0.0,104.2,50.389999999999986,745.6199999999999,0.0,1163.19,2118.36,489.2,0.0,27888.11,121.76,3045.17,374.0,115.14,4499.14,697.5699999999999
53,61,7,1,74012.0,93119.0,681,2,0.0,8451.0,26.0,0.0,2023.0,2021.0,1,1592.3500000000001,309.23,131.41,175.31,297.89,216.27,981.88,1103.35,2261.92,2173.21,30.32,887.02,5442.79,6690.6900000000005,202.32999999999998,413.88,4663.27,2342.0
54,67,3,0,61312.0,25355.0,708,3,27100.0,48003.0,0.0,2024.0,2024.0,0.0,1,25410.65,1639.23,0.0,247.3,2226.12,1311.42,719.3,2228.93,46392.42,1282.15,2244.53,873.6099999999999,2415.58,108377.65,196.70999999999998,472.83,10197.17,2119.76
70,64,12,0,40189.0,24169.0,621,1,0.0,2450.0,0.0,0.0,2022.0,0.0,1,29225.09,670.95,0.0,146.20999999999998,0.0,891.67,3166.67,1233.5,2788.19,1907.37,0.0,18656.71,5858.35,7110.32,104.4,1063.53,6192.19,6468.25
27,66,7,0,33641.0,40696.0,743,1,0.0,21502.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
21,66,9,0,61746.0,154817.0,637,2,6600.0,25815.0,0.0,2020.0,2020.0,0.0,0,,,,,,,,,,,,,,,,,,
18,67,3,0,32281.0,80882.0,630,2,0.0,30401.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
23,61,11,0,29450.0,36002.0,692,1,5400.0,0.0,0.0,2020.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
81,59,8,0,162709.0,5642.0,542,3,0.0,80815.0,0.0,0.0,2023.0,0.0,1,17053.3,1234.17,0.0,955.6499999999999,0.0,1602.29,10121.84,3850.57,23303.94,1544.83,0.0,16318.73,1891.26,32903.62,490.21000000000004,2347.4,14656.869999999999,4631.64
36,69,4,0,74016.0,85204.0,702,2,29900.0,33506.0,0.0,2023.0,2017.0,0.0,0,4757.11,1214.46,344.19000000000005,26.1,0.0,1589.78,6882.4800000000005,45.03,5312.59,375.61,0.0,637.55,774.95,7293.0199999999995,0.0,384.39,11237.14,513.35
83,65,3,0,74753.0,1585.0,726,5,51500.0,23995.0,31.0,2024.0,2016.0,2021.0,0,6219.32,1871.79,65.31,401.91,83.79,0.0,0.0,3342.57,6418.2,3049.76,29.9,0.0,407.65000000000003,17900.74,1155.36,641.46,9250.48,3778.42
45,66,12,0,57027.0,21798.0,709,4,16800.0,23689.0,0.0,2022.0,2021.0,0.0,1,3149.25,461.19,355.11,916.4,291.11,2600.42,455.86,2187.39,2729.49,1052.05,0.0,1346.0800000000002,4394.96,11675.17,110.93,2505.09,8361.71,1961.03
63,65,12,0,53702.0,85160.0,606,1,0.0,12047.0,0.0,0.0,2018.0,0.0,1,,,,,,,,,,,,,,,,,,
64,67,6,1,41002.0,97188.0,685,6,2100.0,57824.0,63.0,2013.0,2023.0,2020.0,1,2052.78,452.73,0.0,216.68,175.13,0.0,0.0,2095.73,2268.59,480.51,0.0,8142.35,906.76,4798.59,0.0,1426.59,2789.73,2917.25
32,64,7,1,67976.0,105337.0,747,3,29200.0,14744.0,0.0,2022.0,2011.0,0.0,0,,,,,,,,,,,,,,,,,,
67,65,1,0,52929.0,37514.0,737,7,74400.0,143467.0,70.0,2015.0,2022.0,2020.0,1,5262.43,1357.94,0.0,0.0,1257.04,460.21,162.75,1945.07,3743.19,5500.04,66.78,8964.45,32779.74,10055.46,290.36,2517.79,3861.82,4416.47
45,62,1,0,38666.0,116783.0,822,1,4600.0,0.0,0.0,2022.0,0.0,0.0,1,518.36,131.03,163.8,63.730000000000004,0.0,0.0,342.95,79.97,482.13,319.75,0.0,175.91000000000003,280.51,2975.21,10.71,0.0,7187.83,4402.37
56,67,4,1,23231.0,48624.0,726,3,6400.0,15118.0,0.0,2022.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
53,68,2,0,40470.0,87086.0,691,5,0.0,79899.0,94.0,0.0,2022.0,2023.0,1,1891.8,1390.68,457.2,705.51,143.44,494.96000000000004,10.33,3988.8,1666.49,1491.23,13.8,514.46,6919.91,4201.5,1091.32,694.08,5217.99,2204.57
47,65,8,0,49169.0,65994.0,747,2,19300.0,0.0,0.0,2022.0,0.0,0.0,1,3612.36,1549.74,168.2,320.09000000000003,11.63,0.0,0.0,2113.09,5788.43,674.01,11.54,9464.82,3777.21,14388.49,21853.77,1111.72,11222.0,4349.74
27,62,7,1,63760.0,151177.0,716,1,0.0,44885.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
50,68,2,1,27952.0,2070.0,850,3,7000.0,10274.0,0.0,2024.0,2017.0,0.0,1,,,,,,,,,,,,,,,,,,
24,67,4,0,26839.0,70077.0,805,2,17900.0,0.0,0.0,2021.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
28,70,12,0,35194.0,56006.0,620,1,0.0,22362.0,0.0,0.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
22,66,7,1,45254.0,75758.0,850,2,9100.0,23397.0,0.0,2022.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
62,69,3,0,35519.0,111115.0,744,1,0.0,13461.0,0.0,0.0,2023.0,0.0,1,2836.29,796.91,153.88,188.6,59.82,513.16,1858.1000000000001,3198.3100000000004,2052.11,511.16,90.66,296.2,752.26,5900.42,153.84,1964.01,4027.25,3067.62
33,69,10,0,40029.0,0.0,787,3,18300.0,17611.0,0.0,2021.0,2023.0,0.0,1,10419.52,490.05,145.0,298.92999999999995,0.0,0.0,1378.72,234.19,4395.03,495.29,0.0,214.82,207.05,3036.75,70.34,91.27,4216.88,2129.58
26,67,12,1,54623.0,114711.0,728,1,0.0,17480.0,0.0,0.0,2023.0,0.0,0,,,,,,,,,,,,,,,,,,
82,65,1,0,66999.0,3140.0,730,5,0.0,140084.0,0.0,0.0,2024.0,0.0,0,6822.81,4732.4800000000005,305.22,1043.0,439.87,388.69,0.0,340.27,4074.51,485.40999999999997,333.68,15091.24,3529.52,10210.17,483.06,1707.0099999999998,2673.78,4079.2
18,68,11,0,34242.0,0.0,837,1,0.0,19079.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
23,65,6,0,73011.0,240352.0,794,2,33300.0,0.0,0.0,2024.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
32,72,3,0,50137.0,90747.0,679,1,0.0,6824.0,0.0,0.0,2021.0,0.0,0,,,,,,,,,,,,,,,,,,
18,65,4,0,25654.0,55761.0,746,1,8400.0,0.0,0.0,2021.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
67,67,7,0,43070.0,14135.0,726,4,0.0,80350.0,0.0,0.0,2022.0,0.0,1,6899.73,583.93,0.0,163.74,37.57,0.0,0.0,298.82,10717.3,2.9,74.65,28007.74,1963.83,26514.95,192.93,215.87999999999997,25720.85,2383.47
81,67,11,0,33483.0,196.0,698,5,0.0,133340.0,0.0,0.0,2024.0,0.0,0,3846.74,1281.29,236.95,240.6,132.99,260.79,2039.69,478.6,3774.67,2016.26,0.0,51382.45,3126.67,6907.02,191.63,1108.85,6409.95,3836.61
81,64,9,0,23217.0,2559.0,616,3,0.0,42785.0,0.0,0.0,2022.0,0.0,1,3633.74,3607.9,0.0,221.95,35.01,140.68,620.34,323.04999999999995,3636.58,358.52,15.87,239.58,1523.98,6952.46,270.03999999999996,552.02,3748.58,2726.81
55,60,5,0,24827.0,60261.0,590,1,0.0,1241.0,0.0,0.0,2020.0,0.0,1,389.29,44.25,0.0,143.54,0.0,0.0,108.6,570.77,1677.18,1006.12,0.0,0.0,253.57,4991.9,278.75,43.69,47388.13,3141.92
36,68,3,0,38496.0,64688.0,642,2,7200.0,12389.0,0.0,2024.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
24,65,9,0,24648.0,32962.0,600,1,3900.0,0.0,0.0,2020.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
41,66,10,0,36080.0,80443.0,839,3,0.0,25599.0,74.0,0.0,2020.0,2016.0,1,2317.4,791.88,206.28,223.89000000000001,95.76,0.0,0.0,472.59000000000003,5280.09,234.47,74.24000000000001,227.29,3793.94,5317.4,6.73,511.86,4971.93,188.39000000000001
20,66,5,0,36775.0,102641.0,850,3,7400.0,30216.0,0.0,2022.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
49,66,9,0,42652.0,133935.0,729,6,0.0,90220.0,15.0,0.0,2024.0,2010.0,1,6766.91,576.1800000000001,174.0,524.3100000000001,87.25,309.22,94.04,1233.8,7852.08,210.04999999999998,66.03,333.27,170.13,22709.01,154.74,846.16,6494.91,1985.94
67,65,10,0,23533.0,23132.0,687,1,0.0,16750.0,0.0,0.0,2011.0,0.0,1,,,,,,,,,,,,,,,,,,
46,67,10,0,48762.0,143208.0,771,6,0.0,111873.0,102.0,0.0,2024.0,2024.0,1,15357.57,2644.95,53.21,154.17000000000002,47.61,3357.61,0.0,1028.73,2412.22,440.89,86.42,12191.32,617.66,21564.27,1862.6,142.90999999999997,8273.83,5653.31
47,63,10,0,38615.0,74337.0,601,4,28600.0,1930.0,0.0,2024.0,2023.0,0.0,1,1648.56,1982.51,131.97,402.60999999999996,74.48,185.41999999999996,132.52,882.85,3207.16,892.18,81.1,1561.03,29.049999999999997,5946.39,38.51,362.38,10241.03,2658.15
29,56,9,0,49842.0,79750.0,698,1,0.0,39431.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
52,65,10,0,44128.0,148684.0,739,3,0.0,61804.0,0.0,0.0,2023.0,0.0,1,3956.35,918.6,0.0,0.0,1548.45,0.0,160.23,993.23,1152.29,309.51,1656.91,261.83,1540.75,4000.33,370.42,0.0,4399.09,3508.17
64,66,1,0,47242.0,62224.0,704,6,19700.0,50475.0,81.0,2022.0,2024.0,2023.0,1,2775.04,780.51,367.32,259.17,91.9,0.0,0.0,772.67,3584.68,329.62,47.49,0.0,57.11,2666.51,2204.09,35.86,5351.0,4162.07
50,60,7,0,53810.0,78986.0,637,1,0.0,26995.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
47,66,6,0,26130.0,54290.0,498,1,0.0,898.0,0.0,0.0,2023.0,0.0,1,2961.59,664.42,0.0,270.8,86.38,0.0,59.29,290.51,1433.38,498.21,65.76,0.0,312.25,3078.15,76.33,0.0,29863.15,601.29
37,69,11,1,82637.0,84762.0,739,2,0.0,81428.0,0.0,0.0,2020.0,0.0,0,,,,,,,,,,,,,,,,,,
56,66,5,1,36583.0,56310.0,614,6,48300.0,20082.0,0.0,2024.0,2021.0,0.0,0,2018.82,1167.73,482.44,149.3,0.0,0.0,0.0,698.13,2683.02,487.72,0.0,0.0,793.99,9717.4,294.23,0.0,3938.9,778.84
43,67,1,1,45789.0,94014.0,695,4,9100.0,42252.0,0.0,2022.0,2024.0,0.0,1,13201.83,1594.53,463.15,330.42,0.0,0.0,0.0,1552.29,2977.3,2349.14,0.0,13606.84,1663.24,18686.21,981.42,0.0,437.28,1657.97
52,65,3,1,37686.0,41173.0,739,4,0.0,84016.0,0.0,0.0,2024.0,0.0,1,2969.94,940.39,86.77,30.79,8.6,667.42,0.0,1133.22,3658.46,1177.32,7.38,1418.16,5336.52,5775.24,42.29,314.52,1005.06,2842.01
30,68,3,1,68784.0,198417.0,696,4,49400.0,21458.0,0.0,2024.0,2021.0,0.0,0,,,,,,,,,,,,,,,,,,
49,62,8,1,33995.0,46102.0,531,1,0.0,0.0,80.0,0.0,0.0,2024.0,1,,,,,,,,,,,,,,,,,,
36,67,12,1,57532.0,61268.0,735,4,0.0,83973.0,0.0,0.0,2021.0,0.0,1,4790.02,477.92,0.0,566.59,309.68,1274.28,0.0,1849.38,2067.57,448.88,116.09,1730.15,2426.0,10363.08,48.99,32.58000000000004,3921.69,510.59000000000003
92,67,10,1,24960.0,889.0,707,9,53500.0,27275.0,56.0,2024.0,2023.0,2023.0,1,6195.97,540.1,200.6,36.58,0.0,230.81,239.5,999.5899999999999,12683.16,888.1,0.0,287.76000000000005,2601.84,24718.18,149.52,928.1700000000001,3886.37,913.9200000000001
58,67,11,0,50232.0,1218.0,751,4,14700.0,35860.0,12.0,2015.0,2022.0,2020.0,1,2545.97,1869.42,57.87,110.96000000000001,633.95,828.86,587.76,194.43999999999997,873.39,3940.0099999999998,0.0,1540.16,1853.82,5053.9400000000005,0.0,2252.2200000000003,7505.23,6706.75
18,75,1,0,52315.0,109513.0,774,4,0.0,76259.0,60.0,0.0,2022.0,2020.0,0,,,,,,,,,,,,,,,,,,
31,69,3,0,29433.0,61260.0,693,3,10000.0,19802.0,0.0,2024.0,2024.0,0.0,1,1132.47,796.63,267.2,175.31,10.59,102.95999999999998,1226.74,939.06,1078.02,301.56,29.259999999999998,253.56000000000006,422.18,3396.59,0.0,982.67,1511.97,1101.99
20,65,2,0,49449.0,30723.0,728,3,0.0,76663.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
53,68,12,0,77254.0,191349.0,701,5,27500.0,37530.0,153.0,2003.0,2022.0,2023.0,1,5642.09,4370.26,425.93,1736.6399999999999,221.3,468.58000000000004,226.88,2257.09,2919.5499999999997,732.5799999999999,109.07,900.8299999999999,3988.7400000000002,11976.82,348.25,3369.7400000000002,1655.26,6434.11
54,71,1,1,36497.0,38333.0,719,6,25500.0,59803.0,0.0,2023.0,2024.0,0.0,0,,,,,,,,,,,,,,,,,,
44,71,7,0,54659.0,73363.0,628,1,0.0,9272.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
50,61,7,0,17657.0,21899.0,614,2,0.0,1213.0,50.0,0.0,2019.0,2020.0,0,2665.36,371.95,98.16,312.92,122.0,0.0,0.0,309.84,853.15,267.32,0.0,315.65,7.54,1249.34,265.86,0.0,2454.95,1569.27
47,55,2,0,70711.0,100226.0,741,2,0.0,34675.0,33.0,0.0,2020.0,2022.0,1,3406.12,1579.9,433.6,5.05,45.48,974.16,1520.6200000000001,4191.22,8130.34,1813.97,0.0,1343.26,3582.12,23861.43,2575.41,197.2,12237.09,6357.18
29,66,11,0,61581.0,241312.0,736,2,4600.0,29925.0,0.0,2021.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
34,60,1,0,38190.0,81262.0,810,1,0.0,9496.0,0.0,0.0,2024.0,0.0,1,10312.97,372.57,58.620000000000005,515.6800000000001,0.0,118.29,1566.47,264.68,1865.72,634.84,0.0,887.04,1741.88,10358.69,677.08,2207.36,1035.01,3227.62
46,58,2,1,45476.0,67636.0,506,1,0.0,25102.0,0.0,0.0,2020.0,0.0,1,3842.68,541.87,967.16,0.0,470.64,312.62,1956.27,961.1800000000001,5994.91,234.86,14.530000000000001,1032.88,384.36,18917.82,791.16,142.45,4666.49,966.13
34,67,11,0,26325.0,32456.0,562,1,0.0,3039.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
53,70,2,1,28269.0,66681.0,734,6,17000.0,16953.0,44.0,2021.0,2020.0,2024.0,1,2045.05,331.76,60.08,452.76,26.63,159.45,3421.09,1521.83,3605.49,465.93,14.3,11481.89,321.64,7075.2,91.0,102.14999999999999,4659.11,3002.07
30,66,10,1,57969.0,92382.0,691,2,30700.0,0.0,0.0,2024.0,0.0,0.0,1,3425.99,511.03000000000003,149.52,1022.09,18.99,0.0,3904.52,1143.56,4785.85,918.41,25.58,586.9,3402.48,11980.960000000001,2344.88,0.0,7650.62,2767.82
39,68,11,1,42086.0,79530.0,784,4,24000.0,29270.0,0.0,2022.0,2023.0,0.0,1,4685.19,1538.44,0.0,28.95,0.0,475.42,458.40999999999997,863.8199999999999,3349.0,218.68,0.0,1387.91,3077.6,4189.51,156.65,501.08000000000004,2403.08,820.03
57,66,1,1,22556.0,43260.0,645,4,3800.0,35517.0,0.0,2024.0,2024.0,0.0,1,4858.8,610.14,0.0,44.43,0.0,0.0,267.83,127.52,7662.51,318.59000000000003,0.0,163.24,1330.17,13161.17,8.6,1.37,4697.62,1486.76
87,69,11,0,33279.0,1642.0,778,6,33200.0,48939.0,0.0,2024.0,2024.0,0.0,1,5462.9800000000005,1028.15,273.31,620.85,155.28,56.34000000000003,1107.1,2043.18,10470.25,864.27,0.0,2563.1,1659.07,24547.56,409.62,1502.98,4100.0,3418.95
35,66,11,0,36081.0,118151.0,682,2,14600.0,10722.0,0.0,2022.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
23,71,10,0,56168.0,186534.0,703,3,12200.0,19959.0,0.0,2020.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
29,64,5,1,63583.0,200435.0,635,1,18400.0,0.0,0.0,2022.0,0.0,0.0,1,3025.47,1149.8,340.0,134.14,610.94,1437.54,367.61,1998.86,2241.28,1074.01,131.60999999999999,600.5899999999999,3492.4900000000002,7928.18,200.57999999999998,1717.2,5146.86,4163.62
49,66,6,1,38039.0,27179.0,717,3,0.0,54384.0,0.0,0.0,2021.0,0.0,0,1309.67,1149.83,29.95,61.14,0.0,0.0,0.0,1885.35,4079.43,497.57,0.0,2112.99,1575.25,6309.67,544.48,491.75,4493.29,4749.13
59,68,6,1,31550.0,26738.0,710,3,8900.0,39196.0,0.0,2021.0,2024.0,0.0,1,2844.26,330.79,150.45,312.0,324.27,0.0,1068.6999999999998,1112.6,1972.94,1089.98,0.0,319.82,215.88,3041.27,2000.17,671.42,7757.67,2723.3
40,68,3,1,32126.0,56283.0,770,3,7500.0,29630.0,0.0,2023.0,2013.0,0.0,0,4798.67,767.13,0.0,107.97,201.28000000000003,247.5,441.65999999999997,1058.9099999999999,7768.99,35.6,16.91,92.76,884.96,18003.07,130.37,298.29,9838.75,2422.43
62,66,9,1,20377.0,12092.0,789,4,8200.0,14717.0,0.0,2020.0,2024.0,0.0,1,1164.24,347.71,429.09000000000003,677.4300000000001,0.0,0.0,0.0,175.59000000000003,3668.73,3070.46,0.0,0.0,61.81,3530.32,220.86,231.07999999999998,2486.05,1636.39
21,65,9,0,47622.0,87054.0,709,2,0.0,23677.0,69.0,0.0,2024.0,2020.0,1,,,,,,,,,,,,,,,,,,
28,65,9,0,51391.0,84768.0,573,1,0.0,14149.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
75,65,7,1,46031.0,8332.0,661,5,19600.0,37541.0,78.0,2024.0,2023.0,2021.0,0,18803.72,1874.29,0.0,282.59,19.369999999999997,207.76999999999998,228.69,1476.31,2816.65,2146.4,11.83,672.39,860.15,6801.4800000000005,465.76,1217.6399999999999,7850.59,920.12
30,66,9,1,37544.0,15489.0,703,4,8400.0,15631.0,0.0,2022.0,2023.0,0.0,1,5543.51,13.26,0.0,652.6800000000001,1438.89,0.0,1254.81,2183.0200000000004,1074.27,91.12,1308.53,1273.6,4836.64,4746.91,169.52,891.46,7027.64,1106.48
41,66,12,1,51943.0,61722.0,794,3,0.0,56612.0,59.0,0.0,2023.0,2024.0,1,9053.98,1320.85,0.0,622.9399999999999,0.0,1476.96,1968.71,1741.16,5320.9,380.56,0.0,1241.6499999999999,5726.83,11720.7,0.0,364.55,4300.56,3336.73
47,70,10,1,50163.0,97188.0,761,4,12800.0,43627.0,96.0,2020.0,2023.0,2020.0,0,6093.0,1981.61,53.7,552.5,73.49,730.86,5808.47,1015.31,5218.74,2768.12,82.56,2751.04,24217.03,9091.72,381.1,0.0,3310.05,268.75
22,70,9,1,53873.0,76960.0,742,1,0.0,0.0,82.0,0.0,0.0,2024.0,1,,,,,,,,,,,,,,,,,,
52,69,10,1,42129.0,101742.0,758,4,12400.0,25361.0,0.0,2021.0,2023.0,0.0,0,1008.85,893.12,70.17,103.69,136.78,0.0,2129.43,310.02,1693.85,119.62,165.75,147.39,1441.7,4977.69,1310.6200000000001,1024.9199999999998,25624.89,2645.33
26,67,8,1,37968.0,55982.0,788,3,8300.0,34821.0,0.0,2021.0,2024.0,0.0,0,8686.59,873.47,212.81,571.72,0.0,250.76999999999998,459.25,529.02,2669.52,477.65,0.0,49803.32,21240.42,14366.83,133.3,0.0,6619.64,1909.02
47,75,10,1,43133.0,44263.0,693,3,24500.0,18292.0,0.0,2021.0,2020.0,0.0,1,16410.93,1308.21,106.51,342.53999999999996,290.98,0.0,2811.66,2896.19,5922.99,1991.9,195.78,61947.63,978.79,31740.91,919.0600000000001,482.77,3499.26,2448.06
47,67,5,1,62432.0,95799.0,741,5,51400.0,32895.0,61.0,2020.0,2023.0,2023.0,1,4828.47,2116.82,0.0,402.82000000000005,347.79999999999995,1137.0700000000002,426.04,1183.4,5319.19,1049.58,17.31,13779.29,1083.22,10775.29,2358.24,176.32,9294.3,4074.17
29,63,3,1,29682.0,65845.0,659,2,0.0,24093.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
30,69,4,1,32125.0,58712.0,733,2,0.0,16880.0,0.0,0.0,2024.0,0.0,1,5556.37,521.91,390.85,448.9,27.490000000000002,0.0,1514.31,943.55,3044.84,419.96999999999997,52.22,0.0,6481.7699999999995,8628.1,133.35999999999999,0.0,5655.63,1904.88
46,70,10,1,38054.0,63293.0,666,1,700.0,0.0,0.0,2024.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
29,53,3,1,36050.0,45559.0,708,3,0.0,30556.0,0.0,0.0,2023.0,0.0,0,3212.58,351.87,115.41,34.88,98.88,0.0,972.6,684.9,881.5,373.02,119.03,1147.09,2759.74,2665.82,100.16999999999999,0.0,1948.96,1178.25
59,61,2,0,39633.0,58586.0,777,3,0.0,41151.0,0.0,0.0,2024.0,0.0,0,2131.53,796.57,0.0,0.0,197.32,1594.6499999999999,1034.37,1471.81,2425.68,362.74,161.91,440.09000000000003,517.64,4674.63,94.05,1279.7800000000002,1810.18,3298.42
52,70,9,1,37607.0,63689.0,749,5,38900.0,16597.0,0.0,2020.0,2023.0,0.0,1,3094.82,764.63,0.0,428.44000000000005,0.0,80.92,1899.67,347.55,2565.04,400.24,18.07,0.0,572.77,6523.51,0.0,0.0,5593.58,1706.11
